,Signal_Upper,coverage_naive,coverage_split50,coverage_split67,coverage_split33,coverage_posi50,coverage_posi67,coverage_posi33,length_naive,length_split50,length_split67,length_split33,length_posi50,length_posi67,length_posi33,nnz_naive,nnz_split50,nnz_split67,nnz_split33,nnz_posi50,nnz_posi67,nnz_posi33,tp_naive,tp_split50,tp_split67,tp_split33,tp_posi50,tp_posi67,tp_posi33,tn_naive,tn_split50,tn_split67,tn_split33,tn_posi50,tn_posi67,tn_posi33,fp_naive,fp_split50,fp_split67,fp_split33,fp_posi50,fp_posi67,fp_posi33,fn_naive,fn_split50,fn_split67,fn_split33,fn_posi50,fn_posi67,fn_posi33,posttp_naive,posttp_split50,posttp_split67,posttp_split33,posttp_posi50,posttp_posi67,posttp_posi33,posttn_naive,posttn_split50,posttn_split67,posttn_split33,posttn_posi50,posttn_posi67,posttn_posi33,postfp_naive,postfp_split50,postfp_split67,postfp_split33,postfp_posi50,postfp_posi67,postfp_posi33,postfn_naive,postfn_split50,postfn_split67,postfn_split33,postfn_posi50,postfn_posi67,postfn_posi33,msetarget_naive,msetarget_split50,msetarget_split67,msetarget_split33,msetarget_posi50,msetarget_posi67,msetarget_posi33,msetruth_naive,msetruth_split50,msetruth_split67,msetruth_split33,msetruth_posi50,msetruth_posi67,msetruth_posi33,runtime_naive,runtime_split50,runtime_split67,runtime_split33,runtime_posi50,runtime_posi67,runtime_posi33,postcoverage_naive,postcoverage_split50,postcoverage_split67,postcoverage_split33,postcoverage_posi50,postcoverage_posi67,postcoverage_posi33,cseed
107,0.5,0.8095238095238095,0.8,0.8695652173913043,0.8387096774193549,0.819672131147541,0.94,0.8823529411764706,10.321187166285574,15.474692814366566,20.199353355749704,13.689490337806275,13.359733854390155,17.118826763962776,12.057985537393881,21,40,46,62,61,50,68,12,12,12,8,9,12,12,79,60,54,34,36,50,32,9,28,34,54,52,38,56,0,0,0,4,3,0,0,7,4,2,4,4,4,4,87,83,84,80,80,86,82,1,5,4,8,8,2,6,5,8,10,8,8,8,8,14.367189335728295,25.506265876987683,56.08670517985189,20.86523338009352,25.576482733831615,20.646814872825125,16.57892158442554,3.0171097605029424,10.202506350795074,25.79988438273187,14.104101030083749,15.605858708178737,10.32340743641256,11.27366667740937,0.8291334218811244,1.9600312078837305,2.1781222911085933,7.245519311865792,32378.201801590156,12991.732323245145,12453.056874649832,0.17,0.32,0.4,0.52,0.51,0.47,0.6,2093
108,0.5,0.7586206896551724,0.8793103448275862,0.9655172413793104,0.7936507936507936,0.8059701492537313,0.85,0.7532467532467533,10.472124137829226,16.298694554333874,19.166759866458527,13.661915256257378,13.774336461136867,16.875571903488506,12.18659230205947,29,58,29,63,67,60,77,12,9,12,12,7,12,12,71,39,71,37,28,40,23,17,49,17,51,60,48,65,0,3,0,0,5,0,0,5,2,1,3,3,3,6,84,82,87,77,78,80,73,4,6,1,11,10,8,15,7,10,11,9,9,9,6,22.9104676002402,32.770680536525475,22.05262495985672,30.308204301556415,24.629501062010263,35.141378384862115,23.419343009057,6.644035604069659,19.24744859657232,6.395261238358448,19.094168709980533,18.473054551171995,21.08482703091727,18.03289411697389,0.2490502460859716,0.570496475091204,0.5405345209874213,1.1098118419758976,30630.6179577359,13937.446919674985,3006.613264098065,0.22,0.51,0.28,0.5,0.55,0.51,0.58,2094
109,0.5,0.6666666666666666,0.8,0.8928571428571429,0.9111111111111111,0.9130434782608695,0.8709677419354839,0.8313253012048193,10.195512485837897,15.504177206818813,19.118539521287335,13.239242416544014,14.425731883797159,16.939520979610055,12.242506365168161,12,40,28,45,46,31,83,8,12,12,12,9,12,12,84,60,72,55,51,69,17,4,28,16,33,37,19,71,4,0,0,0,3,0,0,5,5,4,4,4,3,5,87,84,85,85,85,85,75,1,4,3,3,3,3,13,7,7,8,8,8,9,7,22.80685562134606,32.003108605810134,33.4968050287374,17.07768877496898,18.276488389999102,32.06845221069829,20.44182490093552,2.957439865677053,12.801243442324052,9.37910540804648,7.684959948736041,8.424232212868827,9.941220185316473,16.966714667776483,0.43129407498054206,1.240587362088263,1.1512765199877322,2.5173637301195413,20417.343437431846,13488.807957082987,20360.752942749998,0.08,0.32,0.25,0.41,0.42,0.27,0.69,2095
110,0.5,0.7777777777777778,0.9545454545454546,0.9285714285714286,0.961038961038961,0.9122807017543859,0.8571428571428571,0.8732394366197183,10.190248404228084,14.876081294145187,19.05743811388186,13.977463492640018,13.811012148923737,18.158316396977362,12.124023718706507,9,22,28,77,57,14,71,9,9,9,8,9,5,9,88,75,69,19,40,79,26,0,13,19,69,48,9,62,3,3,3,4,3,7,3,3,2,3,1,2,1,4,88,87,88,86,84,86,80,0,1,0,2,4,2,8,9,10,9,11,10,11,8,11.302679557941252,18.013412425089598,29.28231470637784,13.007185728748702,18.82624830760041,40.645846040210245,15.634345976356032,1.0682207043079952,3.9815797890056333,8.304435586575464,10.34740594592839,10.811063967766083,6.1194723638001625,11.108528413660915,0.26815249118953943,1.018974409904331,2.3410554660949856,5.784016505116597,21970.21624537115,2663.3663089720067,18437.701955782017,0.07,0.21,0.26,0.75,0.52,0.12,0.62,2096
111,0.5,0.5555555555555556,0.8695652173913043,0.96875,0.8387096774193549,0.9166666666666666,0.9583333333333334,0.8666666666666667,10.171699468315616,15.657856250696423,19.51244532856368,13.626881812579349,13.78874872633101,16.946893072977808,12.08836346709193,9,46,32,62,72,24,90,9,7,9,4,9,9,9,88,49,65,30,25,73,7,0,39,23,58,63,15,81,3,5,3,8,3,3,3,4,1,0,1,2,1,3,88,83,88,82,82,88,77,0,5,0,6,6,0,11,8,11,12,11,10,11,9,18.36164654254861,25.532006901426314,18.548415626740912,18.426208001101877,16.306157051291297,20.325444192908495,13.171590340745512,1.6797894951718502,13.342664345665916,6.0224489080664885,12.745126438177588,11.681457089076853,4.844291056307328,11.720159959363682,0.33105565002188087,1.818205441115424,1.1933873749803752,2.8488214290700853,27167.125046713045,3343.2121303130407,16050.654247056227,0.05,0.4,0.31,0.54,0.66,0.24,0.78,2097
112,0.5,0.8,0.896551724137931,0.9545454545454546,0.859375,0.828125,0.9090909090909091,0.864406779661017,10.29690775306212,15.12611829017513,18.690872321317418,13.68069954435624,14.111432632430121,17.527800017547346,12.115451881504935,15,29,22,64,64,22,59,12,9,9,9,12,12,12,85,68,75,33,36,78,41,3,20,13,55,52,10,47,0,3,3,3,0,0,0,6,3,4,5,3,2,7,87,85,88,80,79,88,82,1,3,0,8,9,0,6,6,9,8,7,9,10,5,16.217510582017795,25.096886666391338,25.041313334110523,18.427760888545308,24.145510500984738,23.92982604551505,15.50796253311042,2.432626587302668,7.373135638259253,5.625103629827146,11.650200380984888,15.453126720630232,5.264561730013315,9.149697894535146,0.5721357711590827,1.4079291948582977,0.8575473669916391,4.552706932881847,30831.718960891943,4483.875915351091,12760.518545647152,0.12,0.26,0.21,0.55,0.53,0.2,0.51,2098
113,0.5,0.5555555555555556,0.8571428571428571,0.7741935483870968,0.8904109589041096,0.9074074074074074,0.9166666666666666,0.8153846153846154,10.222174564646586,14.967680615390288,19.210178604506723,13.88743753582926,14.00484131364506,16.550221189725168,11.966050954051648,9,28,31,73,54,36,65,9,9,12,9,5,12,9,88,69,69,24,39,64,32,0,19,19,64,49,24,56,3,3,0,3,7,0,3,5,1,1,4,2,2,6,88,86,84,83,83,87,81,0,2,4,5,5,1,7,7,11,11,8,10,10,6,27.7055376808741,22.69651109247057,52.820651525253844,20.62156324648532,18.74256709341954,21.454461425930585,20.630631075226585,2.5446121278337643,6.454276392538969,16.374401972828686,15.162775157672629,10.06160148755628,7.723606113335015,13.549313934630346,0.7339402991347015,2.2849189911503345,2.0166977259796113,7.5881581720896065,22395.17191031482,13492.618167459965,18068.483875393867,0.05,0.24,0.24,0.66,0.48,0.33,0.53,2099
114,0.5,0.8,0.9285714285714286,1.0,0.926829268292683,0.9722222222222222,1.0,0.9545454545454546,10.12640302064111,15.537320780153587,17.85434399867995,13.274646078344679,13.4232670068724,18.25810918981826,12.284667715371912,5,42,8,41,36,5,66,5,12,8,8,12,5,9,88,58,88,55,64,88,31,0,30,0,33,24,0,57,7,0,4,4,0,7,3,4,2,0,2,1,1,2,88,87,88,86,87,88,85,0,1,0,2,1,0,3,8,10,12,10,11,11,10,8.009700899922658,22.757217029842035,11.663791074063354,11.686730715712955,9.813642713707486,28.14387278256553,10.479764084128508,0.8147125742196272,9.558031152533651,1.1845520234392566,5.068571924108246,3.5329113769346954,1.8052096572065406,6.955381378211484,0.18000309006311,1.4947472349740565,0.29202068015001714,1.4499058909714222,20094.629039076855,435.46890821983106,21803.305650922935,0.04,0.39,0.08,0.39,0.35,0.05,0.63,2100
115,0.5,0.7741935483870968,0.8771929824561403,0.9230769230769231,0.9014084507042254,0.875,0.8611111111111112,0.7945205479452054,10.495072523083534,16.42791670135235,21.27031653151716,14.03871187535887,14.192983125813015,16.97505213182079,12.182312462925772,31,57,52,71,56,36,73,5,9,9,9,0,8,7,62,40,45,26,32,60,22,26,48,43,62,56,28,66,7,3,3,3,12,4,5,0,0,2,1,0,0,0,82,81,87,81,81,83,73,6,7,1,7,7,5,15,12,12,10,11,12,12,12,15.362010620981264,28.240953927465952,36.294947679113456,19.527404028825803,18.65782085421249,27.49820079060782,20.430906919278375,5.267083618136486,15.93644396701421,18.77390903146539,13.710533453338972,12.504682441106574,10.54887721123145,16.628691069850547,0.7474230129737407,1.5701756570488214,1.8025965788401663,2.64508046512492,3300.6037425261457,5897.590739396168,3659.2551852848846,0.25,0.5,0.48,0.64,0.49,0.3,0.58,2101
116,0.5,0.7941176470588235,0.8765432098765432,0.9393939393939394,0.925,0.8870967741935484,0.7368421052631579,0.7571428571428571,10.50274385717411,17.32156566086556,19.40287382868341,13.17361225661171,13.83781143381583,16.63641803083912,11.938282858522006,34,81,33,40,62,38,70,9,12,5,9,12,9,12,63,19,60,57,38,59,30,25,69,28,31,50,29,58,3,0,7,3,0,3,0,4,2,1,3,2,3,4,81,80,87,86,81,83,76,7,8,1,2,7,5,12,8,10,11,9,10,9,8,19.495988259299136,27.23178569632519,27.758030314985426,13.617843573546828,21.448631251255005,35.24203743571961,21.64942166447144,6.636821601932909,22.05774641402341,9.572067680093564,5.359560487986396,13.298151375778106,13.389180138052296,15.154595165130006,1.5090390041004866,2.6377406329847872,1.7011284979525954,0.9190918819513172,6711.583289125003,5550.403607998043,7436.822726082988,0.27,0.71,0.32,0.38,0.55,0.28,0.53,2102
117,0.5,0.6842105263157895,0.9591836734693877,0.8709677419354839,0.8309859154929577,0.8085106382978723,0.9393939393939394,0.8448275862068966,10.322103521377107,15.887500976660855,19.53042922135575,13.879760048326887,13.667984241262756,17.141175112541596,11.964177132101613,19,49,31,71,47,33,58,9,12,12,12,12,9,12,78,51,69,29,53,64,42,10,37,19,59,35,24,46,3,0,0,0,0,3,0,6,2,3,6,5,4,4,84,87,87,82,85,87,83,4,1,1,6,3,1,5,6,10,9,6,7,8,8,19.91689725023233,19.1394755781822,35.82986408404797,25.033744761016113,23.53509474919769,29.177869281582264,17.389892314663904,3.931675997199012,9.378343033309278,11.107257866054868,17.773958780321443,11.06149453212292,9.713772249257454,10.086137542505067,0.8462368089240044,8.887094476027414,5.621077771065757,8.989951241994277,22078.94849678292,14609.725474074949,13554.525667926995,0.13,0.47,0.27,0.59,0.38,0.31,0.49,2103
118,0.5,0.8181818181818182,0.9545454545454546,1.0,0.9215686274509803,0.9464285714285714,0.9444444444444444,0.9333333333333333,10.35688351755305,14.726758928799251,19.972680759597914,13.471254010740276,14.18173846782383,16.98725167662376,12.170475783624385,22,22,40,51,56,36,75,12,12,12,7,12,12,12,78,78,60,44,44,64,25,10,10,28,44,44,24,63,0,0,0,5,0,0,0,5,2,2,4,4,3,3,85,88,88,85,87,86,83,3,0,0,3,1,2,5,7,10,10,8,8,9,9,14.363751033101146,15.054144708164147,17.805368767518416,13.77468696733964,13.970884942525796,19.64102054368168,12.00450915960064,3.1600252272822518,3.3119118357961117,7.122147507007369,8.702769302138577,7.823695567814449,7.070767395725402,9.00338186970048,1.3209532028995454,1.2693691281601787,6.360459621064365,9.431668461998925,26552.92816953594,13523.839217146859,34673.531040785136,0.18,0.21,0.4,0.46,0.53,0.34,0.7,2104
119,0.5,0.75,0.98,0.8076923076923077,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.855072463768116,10.22962138668091,16.000838808634423,19.168475832471184,13.214175954381982,14.753596256715824,17.493655917767192,12.232002440664564,12,50,26,46,46,23,69,8,7,9,8,8,5,12,84,45,71,50,50,70,31,4,43,17,38,38,18,57,4,5,3,4,4,7,0,4,0,2,2,2,0,3,86,87,85,85,84,86,78,2,1,3,3,4,2,10,8,12,10,10,10,12,9,16.34781418500166,12.580405808980627,43.63839479479327,14.689816634648627,20.495076364839594,28.847427088450367,17.511999964234416,2.3893411390062154,7.817762631231663,11.564985906027651,7.029564725051155,9.886238536714908,7.033094787179017,12.083279975321746,0.8257135050371289,5.229142398107797,2.2981067101936787,8.08492767997086,16186.267872898141,2981.7528785401955,38116.73976664408,0.08,0.49,0.22,0.42,0.41,0.2,0.59,2105
120,0.5,0.8571428571428571,0.9743589743589743,0.9310344827586207,0.9629629629629629,0.9047619047619048,0.9230769230769231,0.8,10.413324749537402,15.541182072671958,19.188451286087545,13.429201842023135,13.884862670075277,16.799336902271197,12.074707160175507,21,39,29,54,63,39,70,12,9,7,12,12,12,12,79,58,66,46,37,61,30,9,30,22,42,51,27,58,0,3,5,0,0,0,0,3,1,1,3,2,3,4,86,87,85,86,84,85,76,2,1,3,2,4,3,12,9,11,11,9,10,9,8,14.393628543790449,14.984725487275488,33.101381300346816,16.613153714710425,15.541809415846313,21.892768552210747,20.029136529049854,3.0226619941959934,5.875561818548975,11.912715760568622,8.971103005943634,9.791339931983176,8.538179735362192,14.020395570334898,0.7194251578766853,4.816288253990933,3.9070016799960285,7.375194223830476,25624.394568395102,11198.915401773062,23550.098193913,0.18,0.37,0.26,0.52,0.57,0.36,0.56,2106
121,0.5,1.0,0.975609756097561,0.8695652173913043,0.8852459016393442,0.9666666666666667,0.9545454545454546,0.9591836734693877,10.18790628504695,15.439465680980017,18.97008804431357,13.638529450110543,14.316001705604485,16.860776358691343,12.602948672632927,5,41,23,61,30,22,49,5,5,5,9,8,5,12,88,52,70,36,66,71,51,0,36,18,52,22,17,37,7,7,7,3,4,7,0,3,1,1,3,1,3,4,88,87,86,82,87,87,87,0,1,2,6,1,1,1,9,11,11,9,11,9,8,6.260016317024314,14.104875420695608,27.169540289267292,19.344457668219796,15.17420700472732,19.912916164935947,9.209483058310475,0.6926089187145069,6.420528160124719,6.528369359605197,11.992724108387538,4.977336736763266,4.81017348093248,4.512646698572131,0.3051547210197896,1.2847434028517455,1.331161541864276,2.762835416942835,1969.141999065876,2529.4786961448845,4273.169165117899,0.05,0.4,0.2,0.54,0.29,0.2,0.47,2107
122,0.5,0.8888888888888888,0.8333333333333334,0.8648648648648649,0.9420289855072463,0.8181818181818182,0.8928571428571429,0.9080459770114943,10.183412874262194,15.541878708534407,19.621853861363395,13.874954516838912,14.242825960301444,17.385731009730506,12.146894551086538,9,42,37,69,33,28,87,9,9,9,9,8,9,8,88,55,60,28,63,69,9,0,33,28,60,25,19,79,3,3,3,3,4,3,4,4,1,2,3,1,1,2,88,81,85,84,83,86,79,0,7,3,4,5,2,9,8,11,10,9,11,11,10,6.489473418628303,29.009661714876938,37.18262813352424,13.1429402211868,24.298669300721684,30.666845595225304,14.265657530369142,0.6296039609981742,12.449593202944248,13.781491210998533,9.166165359679448,8.255588070740755,8.705379982311412,12.720560059889717,0.1301480159163475,3.5373193970881402,4.747128043090925,9.891544186975807,9406.279932818143,7120.004236742854,39237.50127624208,0.09,0.35,0.32,0.65,0.27,0.25,0.78,2108
123,0.5,0.6,0.8,0.8235294117647058,0.8148148148148148,0.8518518518518519,0.85,0.8307692307692308,10.191784988054684,14.843375858691237,18.49974040899855,13.362018575554352,14.305352398781647,17.670527874712313,12.153939050111099,10,20,17,54,27,20,65,5,5,5,8,9,5,12,83,73,76,42,70,73,35,5,15,12,46,18,15,53,7,7,7,4,3,7,0,3,0,0,2,3,1,3,85,85,85,81,86,86,78,3,3,3,7,2,2,10,9,12,12,10,9,11,9,27.35800929874174,38.186588476947854,52.32229831611732,25.040622751246406,18.46479265526095,31.66064348301687,14.861347097485051,3.0128774116995416,7.14153046801723,9.27080771429771,13.692631350459601,4.955697205603002,6.637187262592488,9.659875613365283,0.7069368660449982,1.4418089319951832,1.4244417732115835,7.969083632109687,11113.336680192966,6998.531223373022,24822.331194148865,0.06,0.16,0.14,0.45,0.24,0.17,0.54,2109
124,0.5,0.8571428571428571,0.8648648648648649,0.9047619047619048,0.8840579710144928,0.8717948717948718,0.9130434782608695,0.8448275862068966,10.302238097963935,15.39546886633866,18.67990877230107,13.774234924179645,13.648561368136434,17.31979260057974,12.479357528566124,14,37,21,69,39,23,58,5,8,8,5,5,5,5,79,59,75,24,54,70,35,9,29,13,64,34,18,53,7,4,4,7,7,7,7,2,1,1,3,2,1,3,85,85,87,78,84,86,79,3,3,1,10,4,2,9,10,11,11,9,10,11,9,13.40349030806232,26.86775745806009,33.13740466677573,17.784639205083398,16.00172265530746,26.354779332485254,18.553896761657796,2.402816058628614,10.84196480047843,7.255967669110537,13.278831499304806,6.979536378016828,6.747380461145451,11.260107898440976,0.17339429492130876,3.2895720838569105,3.1506381758954376,9.013155960012227,13494.593513027066,4706.994088720065,22541.5386713061,0.11,0.32,0.19,0.59,0.34,0.21,0.48,2110
125,0.5,0.8333333333333334,0.8666666666666667,1.0,0.9090909090909091,0.8333333333333334,0.9333333333333333,0.8636363636363636,10.204554993495293,15.65578118282477,19.50010984224094,14.409075536153404,13.74703340908087,17.770129517744806,12.38356007285091,12,45,30,88,42,15,66,5,5,9,8,5,5,5,81,48,67,8,51,78,27,7,40,21,80,37,10,61,7,7,3,4,7,7,7,2,1,2,0,0,0,2,86,83,88,80,81,87,79,2,5,0,8,7,1,9,10,11,10,12,12,12,10,12.410923100128372,27.123164503405643,22.973594740629967,16.840181985401713,22.42567258602261,22.016039868156717,14.409136432551414,1.876373622414132,12.784020158999333,6.957940380530122,15.104717937308846,9.415206038063719,3.713034400746544,10.177774982168657,0.14085661293938756,0.3506163500715047,0.2441443419083953,0.5587565321475267,1245.790997052798,595.2387405110057,5332.547075861134,0.1,0.4,0.3,0.79,0.35,0.14,0.56,2111
126,0.5,0.8,0.8823529411764706,0.9310344827586207,0.8275862068965517,0.9423076923076923,0.8571428571428571,0.8591549295774648,10.367724368750343,15.49233405636921,18.7171133497266,13.6951056764655,14.177792461081507,17.336095193877235,12.158457779953705,15,34,29,58,52,28,71,5,8,5,8,9,5,5,78,62,64,38,45,65,22,10,26,24,50,43,23,66,7,4,7,4,3,7,7,3,3,1,3,3,2,2,84,84,87,78,85,84,79,4,4,1,10,3,4,9,9,9,11,9,9,10,10,18.58954925478263,25.946227489614664,26.61852009251258,19.066780775761096,15.77607674006898,30.31054715005151,15.44965045819621,3.6355699604373144,9.579246097693538,8.753837661612296,11.720629645867072,8.429040705027228,9.403707732846918,12.068508246699716,0.5607128008268774,4.893662173068151,8.027275243075565,8.428583067841828,25411.480936247855,9448.824944449123,19946.368796149967,0.11,0.3,0.27,0.47,0.49,0.23,0.61,2112
127,0.5,0.9333333333333333,0.9107142857142857,0.9230769230769231,0.8441558441558441,0.7966101694915254,0.9259259259259259,0.8072289156626506,10.35475692338609,15.990751605720078,19.751613939267024,14.137925687412134,14.229642458842621,17.693646134041394,11.663856328600643,15,56,39,77,59,27,83,12,12,12,12,12,12,12,85,44,61,23,41,73,17,3,44,27,65,47,15,71,0,0,0,0,0,0,0,6,3,2,1,3,2,3,88,84,86,76,78,87,72,0,4,2,12,10,1,16,6,9,10,11,9,10,9,9.051709640680523,26.497140310116976,25.33327293599642,21.540595938043573,26.246461460380168,24.86716982370045,21.495345127272298,1.3577564461020826,14.83839857366551,9.879976445038599,16.58625887229355,15.485412261624294,6.714135852399127,17.841136455636008,1.210547756869346,6.971678159898147,5.748229996999726,9.885267534991726,32236.008144522086,6221.0423517609015,19696.724603723967,0.14,0.51,0.36,0.65,0.47,0.25,0.67,2113
128,0.5,0.7,0.8823529411764706,0.9655172413793104,0.8701298701298701,0.8571428571428571,0.9444444444444444,0.8227848101265823,10.30565259138243,15.314363764194999,19.490408388177624,13.977277764189449,14.16189963254394,17.57612584913923,12.009717112361988,10,34,29,77,49,18,79,5,5,9,12,9,8,9,83,59,68,23,48,78,18,5,29,20,65,40,10,70,7,7,3,0,3,4,3,4,2,1,4,4,2,5,86,85,87,81,82,87,76,2,3,1,7,6,1,12,8,10,11,8,8,10,7,23.404928570670464,24.32057233050617,27.09857955887989,18.487317902192338,22.24157564606532,18.57876547939922,16.505368374765567,2.6702315907460092,8.242709210083566,7.829671925610471,14.235234784688105,10.852267999368781,3.9828173697202,13.027791898207909,0.4336867150850594,1.7240184450056404,1.5759669889230281,2.7985819838941097,4533.78910241602,2000.1995417790022,10228.671484016115,0.07,0.3,0.28,0.67,0.42,0.17,0.65,2114
129,0.5,0.75,0.9347826086956522,0.9375,0.9714285714285714,0.9259259259259259,0.9117647058823529,0.8354430379746836,10.209250650147053,15.815401055045243,19.341201376749105,13.763304486245914,13.83705718213524,17.59585740327291,12.562010068015978,12,46,32,70,54,34,79,9,9,9,9,12,9,9,85,51,65,27,46,63,18,3,37,23,61,42,25,70,3,3,3,3,0,3,3,5,2,1,1,6,3,4,87,86,85,87,85,85,78,1,2,3,1,3,3,10,7,10,11,11,6,9,8,14.147735035890058,16.387473821180365,33.553761032671986,11.783360935755352,14.833333554251098,21.406989715411,17.93009514629754,1.735033769129521,7.646419119132211,11.030205347441438,8.25969167048395,8.010000119295595,7.305904696876727,14.232398231653656,0.42768833599984646,5.828039792831987,4.406026020878926,10.736307577928528,23662.14812154998,10441.288016797975,27842.309552448103,0.09,0.43,0.29,0.68,0.5,0.31,0.66,2115
130,0.5,,0.9767441860465116,1.0,0.8727272727272727,0.8939393939393939,0.9142857142857143,0.8333333333333334,,15.787362330192314,18.85452542840057,13.490438980295492,14.547619153297743,17.251030871786043,11.862154600807239,0,43,20,55,66,35,60,0,0,0,5,9,5,0,88,45,68,38,31,58,28,0,43,20,50,57,30,60,12,12,12,7,3,7,12,0,0,0,0,2,1,0,88,87,88,83,81,84,77,0,1,0,5,7,4,11,12,12,12,12,10,11,12,,14.09349286405061,19.514306242364846,18.622405293907843,17.253682025404817,20.31328720929952,15.317247860783857,1.8708503880576621,7.650470890927887,5.631347272578827,10.7050533270094,11.59611843489196,7.714609255873889,11.488935434544583,0.10258077294565737,4.4551607659086585,1.339984840946272,5.360752684995532,37100.39841660508,8548.012808053056,13148.693826108938,0.88,0.42,0.2,0.49,0.58,0.31,0.49,2116
131,0.5,0.8333333333333334,0.9615384615384616,0.8857142857142857,0.9607843137254902,0.9054054054054054,0.9655172413793104,0.8513513513513513,10.27928654852898,15.141011653788128,19.77961484164976,13.43007331947284,13.809609603879695,16.981916479031234,12.134187301443642,18,26,35,51,74,29,74,5,5,5,5,9,12,9,75,67,58,42,23,71,23,13,21,30,46,65,17,65,7,7,7,7,3,0,3,3,2,2,0,2,4,3,85,86,85,86,81,88,77,3,2,3,2,7,0,11,9,10,10,12,10,8,9,13.738998124814641,18.59319857562785,36.45126194420696,12.383324791076646,17.168109512686343,20.706014934105006,14.93401865386401,3.2848667927392343,5.833673986459144,14.002492269803673,6.925750251141578,12.79285613862542,6.004744330890451,11.24318034448936,1.776180136948824,3.997011855011806,4.876659192843363,7.289448681985959,34174.07438959717,7417.436795063084,21349.662395227002,0.15,0.23,0.31,0.49,0.67,0.28,0.63,2117
